"";"V1"
"3258";382,4913
"3259";383,2036
"3260";383,471
"3261";383,5562
"3262";384,2989
"3263";384,3402
"3264";384,4145
"3265";384,4272
"3266";384,4299
"3267";384,4561
"3268";384,4795
"3269";384,5033
"3270";384,532
"3271";384,6343
"3272";384,7109
"3273";384,765
"3274";385,2118
"3275";385,2301
"3276";385,2511
"3277";385,3109
"3278";385,3162
"3279";385,3753
"3280";385,3797
"3281";385,3903
"3282";385,393
"3283";385,4395
"3284";385,4992
"3285";385,5188
"3286";385,723
"3287";385,9385
"3288";385,9478
"3289";385,9506
"3290";386,1841
"3291";386,2148
"3292";386,3158
"3293";386,3733
"3294";386,443
"3295";386,8409
"3296";386,9021
"3297";387,1402
"3298";387,1607
"3299";387,4537
"3300";387,5291
"3301";387,5525
"3302";387,7007
"3303";387,7766
"3304";387,9244
"3305";388,0028
"3306";388,063
"3307";388,0991
"3308";388,1554
"3309";388,3699
"3310";388,5031
"3311";389,092
"3312";389,1099
"3313";389,224
"3314";389,2358
"3315";389,2667
"3316";389,3904
"3317";389,472
"3318";389,5654
"3319";389,5868
"3320";389,664
"3321";389,6715
"3322";389,6887
"3323";389,8275
"3324";389,9082
"3325";389,9512
"3326";389,9531
"3327";389,9545
"3328";389,9573
"3329";390,052
"3330";390,0742
"3331";390,247
"3332";390,506
"3333";390,828
"3334";391,377
"3335";391,3849
"3336";391,7002
"3337";391,9978
"3338";392,0178
"3339";392,0399
"3340";392,162
"3341";392,3342
"3342";392,4435
"3343";392,4513
"3344";392,5722
"3345";392,6478
"3346";392,7085
"3347";392,8961
"3348";393,2006
"3349";393,3245
"3350";393,3269
"3351";393,4752
"3352";393,8538
"3353";394,3932
"3354";394,4383
"3355";394,7127
"3356";394,7523
"3357";394,7762
"3358";394,7785
"3359";395,0242
"3360";395,6262
"3361";395,7028
"3362";395,8174
"3363";396,4128
"3364";396,6221
"3365";396,6237
"3366";396,7193
"3367";397,048
"3368";397,2952
"3369";397,3122
"3370";397,4308
"3371";397,6567
"3372";397,7403
"3373";397,9244
"3374";398,0754
"3375";398,0834
"3376";398,3206
"3377";398,3257
"3378";398,3375
"3379";398,3904
"3380";398,4153
"3381";398,4619
"3382";398,4733
"3383";398,5669
"3384";398,5812
"3385";398,7054
"3386";398,7492
"3387";398,8021
"3388";398,8569
"3389";398,899
"3390";399,4945
"3391";399,5395
"3392";399,5986
"3393";399,6562
"3394";399,7598
"3395";399,9027
"3396";400,2785
"3397";400,3575
"3398";400,3692
"3399";400,3707
"3400";400,4395
"3401";400,5027
"3402";400,5326
"3403";400,5426
"3404";400,5865
"3405";400,6847
"3406";400,7333
"3407";400,851
"3408";400,9015
"3409";400,9045
"3410";400,9337
"3411";401,0739
"3412";401,077
"3413";401,0792
"3414";401,0921
"3415";401,3375
"3416";401,4311
"3417";401,5054
"3418";401,5565
"3419";401,5637
"3420";402,1817
"3421";402,201
"3422";402,2928
"3423";402,3292
"3424";402,4723
"3425";402,6462
"3426";402,6575
"3427";402,6606
"3428";402,6674
"3429";402,6777
"3430";402,778
"3431";402,7854
"3432";402,8478
"3433";402,8529
"3434";402,8578
"3435";402,8745
"3436";402,8892
"3437";402,9074
"3438";402,9761
"3439";403,0149
"3440";403,041
"3441";403,7284
"3442";403,7952
"3443";403,8047
"3444";403,8512
"3445";403,8748
"3446";403,8798
"3447";403,9664
"3448";403,9855
"3449";404,1927
"3450";404,2209
"3451";404,2876
"3452";404,327
"3453";404,788
"3454";404,894
"3455";404,9414
"3456";404,9595
"3457";405,0623
"3458";405,578
"3459";405,6215
"3460";405,9486
"3461";405,9876
"3462";406,0805
"3463";406,1509
"3464";406,1599
"3465";406,8037
"3466";406,9012
"3467";406,922
"3468";407,2103
"3469";407,2244
"3470";407,2276
"3471";407,2892
"3472";407,4803
"3473";407,5606
"3474";407,6474
"3475";407,6575
"3476";407,9965
"3477";408,1311
"3478";408,1542
"3479";408,167
"3480";408,467
"3481";408,4872
"3482";408,5183
"3483";408,5195
"3484";408,6781
"3485";408,6981
"3486";409,0524
"3487";409,2228
"3488";409,2371
"3489";409,2527
"3490";409,7192
"3491";409,8866
"3492";409,9272
"3493";410,0052
"3494";410,2752
"3495";410,3589
"3496";410,4953
"3497";410,6275
"3498";410,8378
"3499";411,0017
"3500";411,0257
"3501";411,4921
"3502";411,6325
"3503";411,696
"3504";411,8042
"3505";411,8186
"3506";411,8482
"3507";411,8939
"3508";411,952
"3509";411,9589
"3510";412,0303
"3511";412,2431
"3512";412,3627
"3513";412,3678
"3514";412,3969
"3515";412,4072
"3516";412,4393
"3517";412,7059
"3518";412,764
"3519";412,8568
"3520";413,1044
"3521";413,1935
"3522";413,4
"3523";413,4796
"3524";413,5312
"3525";413,6486
"3526";413,6654
"3527";413,7757
"3528";413,7987
"3529";413,8353
"3530";413,9094
"3531";413,9741
"3532";414,1904
"3533";414,4761
"3534";414,6467
"3535";414,7388
"3536";415,1085
"3537";415,1581
"3538";415,2183
"3539";415,3168
"3540";415,5852
"3541";415,6214
"3542";415,6571
"3543";415,9793
"3544";416,0137
"3545";416,0436
"3546";416,0752
"3547";416,1232
"3548";416,1869
"3549";416,2114
"3550";416,5596
"3551";416,6384
"3552";416,7902
"3553";416,9468
"3554";417,0544
"3555";417,2944
"3556";417,3684
"3557";417,4471
"3558";417,784
"3559";418,0313
"3560";418,2284
"3561";418,5258
"3562";418,6161
"3563";418,6454
"3564";418,6529
"3565";418,6558
"3566";418,7932
"3567";419,293
"3568";419,4948
"3569";419,5262
"3570";419,6323
"3571";419,7354
"3572";419,8913
"3573";420,1526
"3574";420,2427
"3575";420,293
"3576";420,4145
"3577";420,4166
"3578";420,4262
"3579";420,4281
"3580";420,4312
"3581";420,5004
"3582";420,502
"3583";420,5904
"3584";420,6446
"3585";420,836
"3586";421,1914
"3587";421,2787
"3588";421,376
"3589";421,4421
"3590";421,597
"3591";422,1586
"3592";423,0176
"3593";423,1254
"3594";423,1311
"3595";423,1834
"3596";423,1859
"3597";423,2827
"3598";423,3774
"3599";423,3913
"3600";423,5436
"3601";423,8596
"3602";423,9287
"3603";423,9385
"3604";423,9965
"3605";424,0151
"3606";424,0469
"3607";424,106
"3608";424,1276
"3609";424,6419
"3610";424,6758
"3611";424,8077
"3612";424,8945
"3613";424,9423
"3614";424,983
"3615";424,9928
"3616";425,019
"3617";425,4519
"3618";425,6323
"3619";425,8088
"3620";425,8555
"3621";425,9681
"3622";426,0329
"3623";426,1078
"3624";426,147
"3625";426,2921
"3626";426,3965
"3627";426,398
"3628";426,5709
"3629";426,6282
"3630";426,6358
"3631";426,7937
"3632";426,8259
"3633";426,8685
"3634";426,8745
"3635";426,944
"3636";426,9676
"3637";426,9976
"3638";427,023
"3639";427,0362
"3640";427,04
"3641";427,171
"3642";427,2764
"3643";427,3797
"3644";427,4434
"3645";427,5586
"3646";427,713
"3647";427,7242
"3648";427,7508
"3649";427,7671
"3650";427,7771
"3651";428,0714
"3652";428,1455
"3653";428,4622
"3654";428,6519
"3655";428,7038
"3656";428,9647
"3657";429,3278
"3658";429,6603
"3659";430,0544
"3660";430,1507
"3661";430,3963
"3662";430,4667
"3663";430,8004
"3664";430,9676
"3665";431,5342
"3666";431,7087
"3667";431,8573
"3668";431,994
"3669";432,1263
"3670";432,1545
"3671";432,176
"3672";432,4837
"3673";432,5023
"3674";432,6625
"3675";432,8672
"3676";432,9856
"3677";433,4791
"3678";433,5477
"3679";433,5618
"3680";433,6284
"3681";433,6557
"3682";433,7136
"3683";433,7339
"3684";433,7905
"3685";433,9273
"3686";433,9306
"3687";434,2695
"3688";434,3081
"3689";434,3545
"3690";434,3735
"3691";434,5104
"3692";434,5901
"3693";434,623
"3694";434,7553
"3695";434,7703
"3696";434,8447
"3697";435,6329
"3698";435,6918
"3699";435,7011
"3700";436,7708
"3701";436,8827
"3702";437,2971
"3703";437,335
"3704";437,4168
"3705";438,167
"3706";438,2203
"3707";438,2528
"3708";438,2559
"3709";438,2589
"3710";438,3573
"3711";438,3663
"3712";438,5237
"3713";438,5731
"3714";438,6738
"3715";438,7273
"3716";438,7329
"3717";438,9903
"3718";439,2945
"3719";439,3797
"3720";439,5621
"3721";439,6201
"3722";439,6358
"3723";439,639
"3724";439,7228
"3725";439,8866
"3726";439,9255
"3727";440,2695
"3728";440,3337
"3729";440,3365
"3730";440,4504
"3731";440,7531
"3732";440,8307
"3733";440,8383
"3734";441,0521
"3735";441,0816
"3736";441,0829
"3737";441,1201
"3738";441,2171
"3739";441,2299
"3740";441,338
"3741";441,3498
"3742";441,4642
"3743";441,5036
"3744";441,9264
"3745";441,9353
"3746";441,9369
"3747";441,9382
"3748";442,2239
"3749";442,2826
"3750";442,4659
"3751";442,5129
"3752";443,5357
"3753";443,5801
"3754";443,9025
"3755";443,9441
"3756";444,0106
"3757";444,0144
"3758";444,2518
"3759";444,5546
"3760";444,5634
"3761";444,6485
"3762";444,7092
"3763";444,8991
"3764";444,9134
"3765";444,923
"3766";445,142
"3767";445,2262
"3768";445,2756
"3769";445,3199
"3770";445,3221
"3771";445,8996
"3772";445,9775
"3773";445,9806
"3774";446,0024
"3775";446,2615
"3776";446,5237
"3777";446,5476
"3778";446,6524
"3779";446,6575
"3780";446,9293
"3781";446,9866
"3782";446,994
"3783";447,0055
"3784";447,1432
"3785";447,2217
"3786";447,362
"3787";447,459
"3788";447,5254
"3789";447,5497
"3790";447,6205
"3791";447,6783
"3792";447,7679
"3793";447,7807
"3794";447,9363
"3795";447,9519
"3796";448,3658
"3797";448,3718
"3798";448,606
"3799";448,6307
"3800";448,9367
"3801";449,109
"3802";449,4708
"3803";449,5209
"3804";449,63
"3805";450,2025
"3806";450,2321
"3807";450,4002
"3808";450,4676
"3809";450,4692
"3810";450,4707
"3811";450,5534
"3812";450,6397
"3813";450,6761
"3814";450,8168
"3815";450,9207
"3816";450,9289
"3817";450,9931
"3818";451,0216
"3819";451,0832
"3820";451,112
"3821";451,3421
"3822";451,4779
"3823";451,5248
"3824";451,6227
"3825";451,639
"3826";452,0704
"3827";452,1358
"3828";452,2787
"3829";452,3756
"3830";452,6683
"3831";452,6984
"3832";452,8073
"3833";452,928
"3834";453,7952
"3835";453,9321
"3836";454,1949
"3837";454,4529
"3838";454,5058
"3839";454,5175
"3840";454,5192
"3841";454,5301
"3842";454,5959
"3843";454,6191
"3844";454,7194
"3845";454,7339
"3846";455,1691
"3847";455,4699
"3848";455,4759
"3849";455,5566
"3850";455,5603
"3851";455,6518
"3852";455,6574
"3853";455,6658
"3854";455,6764
"3855";456,2041
"3856";456,2275
"3857";456,2383
"3858";456,2801
"3859";457,0262
"3860";457,0319
"3861";457,0397
"3862";457,2843
"3863";457,4221
"3864";457,5485
"3865";458,1005
"3866";458,3196
"3867";458,4082
"3868";458,414
"3869";459,2241
"3870";459,2258
"3871";459,2348
"3872";459,2785
"3873";459,2873
"3874";459,2912
"3875";459,3424
"3876";459,3815
"3877";459,4226
"3878";459,4505
"3879";459,5568
"3880";459,8618
"3881";459,8782
"3882";459,8867
"3883";459,8881
"3884";459,9305
"3885";459,9537
"3886";459,9754
"3887";460,0354
"3888";460,098
"3889";460,272
"3890";460,403
"3891";460,4173
"3892";460,42
"3893";460,4298
"3894";460,5261
"3895";460,5302
"3896";460,5331
"3897";460,562
"3898";460,6269
"3899";460,6403
"3900";460,7003
"3901";460,7382
"3902";460,7486
"3903";460,8519
"3904";460,9219
"3905";461,0562
"3906";461,0858
"3907";461,1028
"3908";461,1347
"3909";461,1444
"3910";461,1468
"3911";461,2284
"3912";461,24
"3913";461,2857
"3914";461,3199
"3915";461,3537
"3916";461,3961
"3917";461,4112
"3918";461,4157
"3919";461,4758
"3920";461,5674
"3921";461,5935
"3922";461,8009
"3923";461,8169
"3924";461,8252
"3925";462,127
"3926";462,6804
"3927";462,8465
"3928";462,9603
"3929";463,6309
"3930";463,6841
"3931";463,9297
"3932";463,9409
"3933";464,2835
"3934";464,3913
"3935";464,6784
"3936";464,8747
"3937";464,9545
"3938";465,0326
"3939";465,0421
"3940";465,0639
"3941";465,0755
"3942";466,0261
"3943";466,0895
"3944";466,2093
"3945";466,2254
"3946";466,3126
"3947";466,3365
"3948";466,3398
"3949";466,4302
"3950";466,6979
"3951";466,8424
"3952";466,8729
"3953";467,2952
"3954";467,4
"3955";467,7793
"3956";467,8892
"3957";467,956
"3958";468,0655
"3959";468,0835
"3960";468,2253
"3961";468,2876
"3962";468,298
"3963";468,3096
"3964";468,3329
"3965";468,4738
"3966";468,5053
"3967";468,5331
"3968";468,8528
"3969";468,9272
"3970";469,0686
"3971";469,0873
"3972";469,5659
"3973";469,7382
"3974";469,7772
"3975";469,8622
"3976";470,0798
"3977";470,2983
"3978";470,474
"3979";470,5224
"3980";470,5689
"3981";470,6584
"3982";470,7281
"3983";470,819
"3984";470,9141
"3985";471,0864
"3986";471,79
"3987";471,8076
"3988";471,8459
"3989";471,875
"3990";471,9121
"3991";471,9146
"3992";471,9405
"3993";472,0293
"3994";472,0565
"3995";472,0599
"3996";472,2542
"3997";472,46
"3998";472,5276
"3999";472,5714
"4000";472,5757
"4001";472,5881
"4002";472,5916
"4003";472,6399
"4004";472,6707
"4005";472,6843
"4006";472,7801
"4007";472,8142
"4008";472,8512
"4009";472,868
"4010";472,9128
"4011";472,961
"4012";472,9747
"4013";472,9861
"4014";473,8049
"4015";473,8085
"4016";473,8124
"4017";474,0879
"4018";474,1535
"4019";474,1593
"4020";474,1741
"4021";474,1809
"4022";474,1844
"4023";474,2312
"4024";474,5987
"4025";474,7967
"4026";475,0127
"4027";475,3964
"4028";475,3983
"4029";475,4124
"4030";475,4646
"4031";475,5023
"4032";475,504
"4033";475,6279
"4034";475,7209
"4035";475,8309
"4036";476,0438
"4037";476,0867
"4038";476,1238
"4039";476,1377
"4040";476,1924
"4041";476,2123
"4042";476,2842
"4043";476,372
"4044";476,3839
"4045";476,4958
"4046";476,6463
"4047";476,6593
"4048";476,7794
"4049";476,8325
"4050";476,8546
"4051";477,0619
"4052";477,0826
"4053";477,2111
"4054";477,2397
"4055";477,2628
"4056";477,2802
"4057";477,3367
"4058";477,3392
"4059";477,4359
"4060";477,4748
"4061";477,5049
"4062";477,6443
"4063";477,6513
"4064";477,6888
"4065";478,383
"4066";478,3876
"4067";478,4276
"4068";478,6512
"4069";478,6709
"4070";478,6854
"4071";478,7819
"4072";478,8664
"4073";478,8976
"4074";478,9661
"4075";478,9958
"4076";479,1043
"4077";479,3306
"4078";479,5079
"4079";479,521
"4080";479,5736
"4081";479,6812
"4082";479,7925
"4083";480,206
"4084";480,2354
"4085";480,344
"4086";480,8251
"4087";480,9747
"4088";480,9907
"4089";481,0214
"4090";481,0279
"4091";481,1176
"4092";481,2069
"4093";481,2181
"4094";481,455
"4095";481,4838
"4096";481,6442
"4097";481,8884
"4098";481,9303
"4099";482,0631
"4100";482,1069
"4101";482,2213
"4102";482,2332
"4103";482,4196
"4104";482,6077
"4105";483,1515
"4106";483,1899
"4107";483,2268
"4108";483,2324
"4109";483,3296
"4110";483,4992
"4111";483,5067
"4112";483,583
"4113";483,5922
"4114";483,747
"4115";483,7593
"4116";483,8135
"4117";483,9609
"4118";484,2789
"4119";484,435
"4120";484,8284
"4121";484,9355
"4122";484,9577
"4123";484,9692
"4124";485,0959
"4125";485,2343
"4126";485,2991
"4127";485,5528
"4128";485,5838
"4129";485,6064
"4130";486,3491
"4131";486,3557
"4132";486,3616
"4133";486,4959
"4134";486,6458
"4135";486,6635
"4136";486,7522
"4137";486,9152
"4138";486,999
"4139";487,0186
"4140";487,0995
"4141";487,1115
"4142";487,1187
"4143";487,1215
"4144";487,1252
"4145";487,1691
"4146";487,2869
"4147";487,3973
"4148";487,9244
"4149";487,9547
"4150";487,9706
"4151";488,0097
"4152";488,1744
"4153";488,3238
"4154";488,3478
"4155";488,3558
"4156";488,4216
"4157";488,4582
"4158";488,4674
"4159";488,5096
"4160";488,5532
"4161";488,8452
"4162";488,9037
"4163";489,004
"4164";489,0085
"4165";489,111
"4166";489,1149
"4167";489,1764
"4168";489,3621
"4169";489,3851
"4170";489,4028
"4171";489,4325
"4172";489,5032
"4173";490,0601
"4174";490,8022
"4175";490,8351
"4176";490,8616
"4177";490,9009
"4178";490,9939
"4179";491,0392
"4180";491,1054
"4181";491,1121
"4182";491,1634
"4183";491,2115
"4184";491,2199
"4185";491,3291
"4186";491,3487
"4187";491,4234
"4188";491,4615
"4189";491,8549
"4190";491,8744
"4191";492,1745
"4192";492,3255
"4193";492,3388
"4194";492,3781
"4195";492,4531
"4196";492,5829
"4197";492,6009
"4198";492,6351
"4199";492,6534
"4200";492,7074
"4201";493,0977
"4202";493,6034
"4203";493,6989
"4204";493,7596
"4205";494,2168
"4206";494,2386
"4207";494,2792
"4208";494,3432
"4209";494,4541
"4210";494,492
"4211";494,5175
"4212";494,5418
"4213";494,5509
"4214";494,6099
"4215";494,834
"4216";495,5262
"4217";495,5311
"4218";495,532
"4219";495,5841
"4220";495,5898
"4221";495,6055
"4222";495,6148
"4223";495,8488
"4224";495,859
"4225";495,993
"4226";496,0229
"4227";496,0915
"4228";496,1009
"4229";496,1109
"4230";496,1276
"4231";496,1518
"4232";496,1528
"4233";496,1563
"4234";496,1932
"4235";496,2572
"4236";496,2631
"4237";496,2643
"4238";496,2657
"4239";496,2811
"4240";496,2846
"4241";496,2994
"4242";496,3013
"4243";496,3262
"4244";496,3271
"4245";496,3362
"4246";496,3497
"4247";496,3525
"4248";496,3958
"4249";496,397
"4250";496,3981
"4251";496,414
"4252";496,4796
"4253";496,4805
"4254";496,4838
"4255";496,4861
"4256";496,4893
"4257";496,492
"4258";496,6067
"4259";497,048
"4260";497,2172
"4261";497,4005
"4262";497,4989
"4263";497,5011
"4264";497,5028
"4265";497,5222
"4266";497,5242
"4267";497,6259
"4268";497,6518
"4269";497,7915
"4270";497,8109
"4271";498,1898
"4272";498,2375
"4273";498,3016
"4274";498,5167
"4275";498,576
"4276";498,5781
"4277";498,5808
"4278";499,0709
"4279";499,1605
"4280";499,18
"4281";499,307
"4282";499,6875
"4283";499,752
"4284";499,8562
"4285";500,4223
"4286";500,4556
"4287";500,5459
"4288";500,5541
"4289";500,5845
"4290";500,6027
"4291";500,8073
"4292";500,8947
"4293";501,0746
"4294";501,1532
"4295";501,158
"4296";501,2581
"4297";501,4606
"4298";501,5341
"4299";501,6323
"4300";501,6399
"4301";501,7802
"4302";501,8525
"4303";501,9222
"4304";502,0043
"4305";502,4486
"4306";502,7195
"4307";502,7781
"4308";502,8722
"4309";503,0509
"4310";503,2139
"4311";503,2156
"4312";503,5394
"4313";503,7007
"4314";503,9839
"4315";504,1347
"4316";504,1862
"4317";504,2026
"4318";504,2116
"4319";504,2198
"4320";504,2361
"4321";504,239
"4322";504,2495
"4323";504,2669
"4324";504,2806
"4325";504,286
"4326";504,3316
"4327";504,34
"4328";504,5747
"4329";504,5902
"4330";504,5947
"4331";504,8323
"4332";504,8407
"4333";504,9555
"4334";505,0213
"4335";505,3701
"4336";505,4955
"4337";505,5094
"4338";505,8015
"4339";505,999
"4340";506,0909
"4341";506,1023
"4342";506,146
"4343";506,1504
"4344";506,1551
"4345";506,1593
"4346";506,1842
"4347";506,1886
"4348";506,2087
"4349";506,3153
"4350";506,3527
"4351";506,4616
"4352";506,5298
"4353";506,6795
"4354";506,6837
"4355";507,0739
"4356";507,1057
"4357";507,1686
"4358";507,2716
"4359";507,3355
"4360";507,9114
"4361";507,9328
"4362";508,0685
"4363";508,07
"4364";508,4541
"4365";508,8225
"4366";508,8764
"4367";508,9487
"4368";509,05
"4369";509,4003
"4370";509,5565
"4371";509,6114
"4372";509,6977
"4373";509,7128
"4374";509,759
"4375";509,7624
"4376";509,7651
"4377";509,7677
"4378";509,7986
"4379";509,8053
"4380";509,9169
"4381";509,9922
"4382";510,0007
"4383";510,1757
"4384";510,3366
"4385";510,3423
"4386";511,3371
"4387";511,3555
"4388";511,461
"4389";511,4739
"4390";511,517
"4391";511,6198
"4392";511,6215
"4393";511,8282
"4394";511,8451
"4395";512,0823
"4396";512,1906
"4397";512,2748
"4398";512,3072
"4399";512,375
"4400";512,3802
"4401";512,5136
"4402";512,7575
"4403";512,9044
"4404";512,9452
"4405";513,0735
"4406";513,2188
"4407";513,4045
"4408";513,5054
"4409";513,7132
"4410";513,7152
"4411";513,8716
"4412";513,9051
"4413";513,9588
"4414";513,9836
"4415";514,0344
"4416";514,0648
"4417";514,0727
"4418";514,3281
"4419";514,3715
"4420";514,4093
"4421";514,697
"4422";514,7989
"4423";514,8275
"4424";514,833
"4425";514,8366
"4426";514,8539
"4427";514,9897
"4428";515,011
"4429";515,1085
"4430";515,1331
"4431";515,1535
"4432";515,1548
"4433";515,1564
"4434";515,1784
"4435";515,1938
"4436";515,2381
"4437";515,7094
"4438";515,7772
"4439";516,1576
"4440";516,2428
"4441";516,5858
"4442";516,7719
"4443";516,7729
"4444";516,7943
"4445";516,9656
"4446";517,1948
"4447";517,55
"4448";517,8032
"4449";518,0229
"4450";518,4214
"4451";518,6719
"4452";518,79
"4453";518,8689
"4454";519,2232
"4455";519,2243
"4456";519,2462
"4457";519,2606
"4458";519,2873
"4459";519,4597
"4460";519,4871
"4461";519,7632
"4462";519,7646
"4463";519,7678
"4464";519,7884
"4465";519,9045
"4466";519,9159
"4467";519,9184
"4468";519,9948
"4469";520,17
"4470";520,3067
"4471";520,5956
"4472";520,6531
"4473";520,6625
"4474";520,6645
"4475";520,9898
"4476";521,06
"4477";521,0714
"4478";521,2788
"4479";521,3614
"4480";521,6695
"4481";521,7663
"4482";522,0506
"4483";522,2787
"4484";522,4779
"4485";522,5281
"4486";522,788
"4487";522,8558
"4488";522,9195
"4489";523,1721
"4490";523,3247
"4491";523,3262
"4492";523,4609
"4493";523,5638
"4494";523,6656
"4495";523,6819
"4496";523,7088
"4497";524,1796
"4498";524,2048
"4499";524,6079
"4500";524,6452
"4501";524,6562
"4502";524,929
"4503";524,9303
"4504";524,9323
"4505";524,99
"4506";525,0512
"4507";525,2538
"4508";525,3496
"4509";525,3618
"4510";525,6059
"4511";525,9852
"4512";526,0913
"4513";526,1176
"4514";526,1542
"4515";526,1641
"4516";526,1659
"4517";526,1939
"4518";526,3645
"4519";526,6173
"4520";526,7213
"4521";526,7455
"4522";526,7867
"4523";526,7902
"4524";526,8119
"4525";526,8616
"4526";526,8977
"4527";526,9009
"4528";526,9355
"4529";526,9383
"4530";526,9649
"4531";527,0017
"4532";527,0046
"4533";527,2928
"4534";527,3028
"4535";527,3474
"4536";527,384
"4537";527,4001
"4538";527,4033
"4539";527,4253
"4540";527,4413
"4541";527,457
"4542";527,5398
"4543";527,5452
"4544";527,5599
"4545";527,6102
"4546";527,6449
"4547";527,6646
"4548";527,6658
"4549";527,9309
"4550";527,9824
"4551";527,9947
"4552";528,0176
"4553";528,0981
"4554";528,1256
"4555";528,1615
"4556";528,1831
"4557";528,203
"4558";528,2046
"4559";528,2273
"4560";528,2488
"4561";528,2961
"4562";528,3081
"4563";528,3825
"4564";528,4222
"4565";528,4298
"4566";528,5207
"4567";528,5336
"4568";528,5352
"4569";528,5666
"4570";528,5695
"4571";528,5806
"4572";528,5888
"4573";528,6112
"4574";528,6152
"4575";528,7078
"4576";528,7455
"4577";528,795
"4578";528,8186
"4579";528,8234
"4580";528,8332
"4581";528,883
"4582";528,8911
"4583";528,8926
"4584";529,5495
"4585";530,2318
"4586";530,2677
"4587";530,275
"4588";530,2779
"4589";530,3025
"4590";530,3576
"4591";530,3646
"4592";530,4099
"4593";530,4334
"4594";530,8399
"4595";530,8686
"4596";530,9334
"4597";531,1212
"4598";531,5608
"4599";531,6863
"4600";531,7111
"4601";531,714
"4602";531,936
"4603";531,9728
"4604";532,071
"4605";532,175
"4606";532,2027
"4607";532,2611
"4608";532,413
"4609";532,7052
"4610";532,9091
"4611";532,9859
"4612";533,009
"4613";533,0367
"4614";533,0579
"4615";533,2678
"4616";533,3507
"4617";533,489
"4618";533,4936
"4619";533,5238
"4620";533,6173
"4621";533,6246
"4622";533,6281
"4623";533,9656
"4624";534,0068
"4625";534,2387
"4626";534,3745
"4627";534,3831
"4628";534,4173
"4629";534,7173
"4630";534,7186
"4631";534,8337
"4632";534,8462
"4633";534,8494
"4634";534,8637
"4635";534,8712
"4636";534,8741
"4637";534,9366
"4638";534,9534
"4639";534,9729
"4640";534,9772
"4641";535,0566
"4642";535,1104
"4643";535,369
"4644";535,8943
"4645";535,9846
"4646";536,1529
"4647";536,3598
"4648";536,3684
"4649";536,3718
"4650";536,3728
"4651";536,6325
"4652";536,8634
"4653";537,0609
"4654";537,3277
"4655";537,4272
"4656";537,8394
"4657";537,9274
"4658";538,0634
"4659";538,0736
"4660";538,123
"4661";538,1361
"4662";538,4861
"4663";538,6664
"4664";538,8206
"4665";538,841
"4666";538,8759
"4667";538,8792
"4668";538,899
"4669";538,9079
"4670";538,912
"4671";538,9134
"4672";538,9208
"4673";539,0014
"4674";539,111
"4675";539,1666
"4676";539,2829
"4677";539,3756
"4678";539,6728
"4679";540,1071
"4680";540,2946
"4681";540,3626
"4682";540,3718
"4683";540,376
"4684";540,3896
"4685";540,4231
"4686";540,591
"4687";540,8141
"4688";540,8862
"4689";540,9628
"4690";541,0388
"4691";541,1552
"4692";541,2388
"4693";541,2432
"4694";541,5508
"4695";541,5574
"4696";541,6173
"4697";541,6287
"4698";541,631
"4699";541,6595
"4700";541,674
"4701";542,0886
"4702";542,097
"4703";542,1728
"4704";542,1762
"4705";542,3821
"4706";542,5944
"4707";542,716
"4708";542,7581
"4709";542,9035
"4710";543,018
"4711";543,1885
"4712";543,2079
"4713";543,2115
"4714";543,2824
"4715";543,4015
"4716";543,6044
"4717";543,8288
"4718";543,9027
"4719";543,9895
"4720";544,0428
"4721";544,7596
"4722";544,9131
"4723";544,9633
"4724";544,9958
"4725";545,0672
"4726";545,3751
"4727";545,3848
"4728";545,4051
"4729";545,4922
"4730";545,6137
"4731";545,6246
"4732";545,6278
"4733";545,631
"4734";545,6497
"4735";545,741
"4736";546,0669
"4737";546,0913
"4738";546,1974
"4739";546,3412
"4740";546,9105
"4741";547,0088
"4742";547,2608
"4743";547,3048
"4744";547,4038
"4745";547,5926
"4746";547,6034
"4747";547,6155
"4748";547,6557
"4749";547,708
"4750";547,711
"4751";547,718
"4752";547,7677
"4753";547,7875
"4754";547,8653
"4755";547,929
"4756";547,9337
"4757";547,9555
"4758";548,0393
"4759";548,1082
